reached_extinction,time_to_extinction,num_cycles,final_state,final_p_ai
true,201.76,7,Extinction,0.2660
true,201.73,7,Extinction,0.2660
true,477.35,17,Extinction,0.9900
true,78.70,4,Extinction,0.1749
true,375.06,16,Extinction,0.9358
true,358.15,13,Extinction,0.6153
true,74.36,4,Extinction,0.1749
true,267.16,11,Extinction,0.4652
true,35.81,4,Extinction,0.1749
true,292.73,11,Extinction,0.4652
true,294.58,13,Extinction,0.6153
true,240.78,8,Extinction,0.3059
true,16.24,2,Extinction,0.1322
true,335.26,11,Extinction,0.4652
true,79.50,5,Extinction,0.2011
true,227.83,8,Extinction,0.3059
true,229.35,8,Extinction,0.3059
true,149.78,6,Extinction,0.2313
true,122.23,4,Extinction,0.1749
true,90.26,5,Extinction,0.2011
true,317.66,12,Extinction,0.5350
true,310.56,11,Extinction,0.4652
true,291.79,12,Extinction,0.5350
true,421.44,15,Extinction,0.8137
true,372.18,15,Extinction,0.8137
true,207.31,9,Extinction,0.3518
true,35.23,2,Extinction,0.1322
true,332.20,13,Extinction,0.6153
true,75.99,4,Extinction,0.1749
true,433.40,16,Extinction,0.9358
true,172.58,6,Extinction,0.2313
true,349.49,12,Extinction,0.5350
true,185.50,8,Extinction,0.3059
true,172.96,6,Extinction,0.2313
true,360.07,14,Extinction,0.7076
true,500.21,17,Extinction,0.9900
true,390.57,14,Extinction,0.7076
true,464.87,16,Extinction,0.9358
true,328.71,12,Extinction,0.5350
true,74.84,4,Extinction,0.1749
true,76.83,4,Extinction,0.1749
true,502.95,18,Extinction,0.9900
true,241.75,8,Extinction,0.3059
true,66.79,4,Extinction,0.1749
true,91.07,4,Extinction,0.1749
true,200.68,7,Extinction,0.2660
true,133.22,7,Extinction,0.2660
true,247.57,11,Extinction,0.4652
true,77.16,4,Extinction,0.1749
true,50.49,2,Extinction,0.1322
true,172.44,6,Extinction,0.2313
true,223.26,10,Extinction,0.4046
true,111.97,5,Extinction,0.2011
true,233.26,10,Extinction,0.4046
true,82.55,4,Extinction,0.1749
true,348.36,10,Extinction,0.4046
true,333.67,12,Extinction,0.5350
true,22.97,2,Extinction,0.1322
true,19.85,2,Extinction,0.1322
true,156.42,6,Extinction,0.2313
true,176.89,6,Extinction,0.2313
true,251.11,12,Extinction,0.5350
true,139.86,6,Extinction,0.2313
true,185.05,8,Extinction,0.3059
true,124.27,5,Extinction,0.2011
true,429.07,15,Extinction,0.8137
true,30.52,2,Extinction,0.1322
