reached_extinction,time_to_extinction,num_cycles,final_state,final_p_ai
true,204.07,7,Extinction,0.7153
true,36.55,2,Extinction,0.2344
true,112.45,5,Extinction,0.4578
true,32.17,2,Extinction,0.2344
true,254.12,9,Extinction,0.9900
true,39.37,2,Extinction,0.2344
true,197.77,7,Extinction,0.7153
true,16.57,2,Extinction,0.2344
true,183.54,7,Extinction,0.7153
true,153.34,6,Extinction,0.5722
true,27.93,2,Extinction,0.2344
true,80.83,4,Extinction,0.3662
true,142.11,6,Extinction,0.5722
true,206.92,7,Extinction,0.7153
true,171.70,7,Extinction,0.7153
true,89.89,4,Extinction,0.3662
true,31.42,2,Extinction,0.2344
true,226.72,8,Extinction,0.8941
true,167.41,6,Extinction,0.5722
true,192.27,7,Extinction,0.7153
true,129.65,6,Extinction,0.5722
true,214.95,10,Extinction,0.9900
true,110.71,6,Extinction,0.5722
true,27.44,2,Extinction,0.2344
true,39.80,2,Extinction,0.2344
true,110.65,6,Extinction,0.5722
true,94.18,4,Extinction,0.3662
true,272.71,10,Extinction,0.9900
true,104.10,5,Extinction,0.4578
true,40.68,2,Extinction,0.2344
true,193.57,7,Extinction,0.7153
true,240.97,9,Extinction,0.9900
true,51.51,4,Extinction,0.3662
true,97.90,4,Extinction,0.3662
true,258.81,11,Extinction,0.9900
true,172.78,8,Extinction,0.8941
true,87.61,4,Extinction,0.3662
true,102.33,4,Extinction,0.3662
true,160.67,7,Extinction,0.7153
true,201.79,7,Extinction,0.7153
true,161.14,6,Extinction,0.5722
true,25.55,2,Extinction,0.2344
true,239.44,9,Extinction,0.9900
true,66.68,3,Extinction,0.2930
true,198.45,7,Extinction,0.7153
true,306.45,10,Extinction,0.9900
true,85.25,5,Extinction,0.4578
true,102.44,4,Extinction,0.3662
true,186.38,7,Extinction,0.7153
true,29.30,2,Extinction,0.2344
true,279.82,10,Extinction,0.9900
true,94.04,4,Extinction,0.3662
true,272.79,9,Extinction,0.9900
true,142.14,6,Extinction,0.5722
true,235.44,9,Extinction,0.9900
true,30.81,2,Extinction,0.2344
true,280.02,9,Extinction,0.9900
true,76.30,4,Extinction,0.3662
true,16.09,2,Extinction,0.2344
true,289.68,11,Extinction,0.9900
true,292.51,11,Extinction,0.9900
true,236.74,8,Extinction,0.8941
true,81.51,4,Extinction,0.3662
true,312.45,10,Extinction,0.9900
true,133.58,5,Extinction,0.4578
true,23.56,2,Extinction,0.2344
true,311.50,11,Extinction,0.9900
true,160.61,7,Extinction,0.7153
true,40.08,2,Extinction,0.2344
true,140.50,6,Extinction,0.5722
true,263.50,9,Extinction,0.9900
true,65.14,3,Extinction,0.2930
true,105.70,5,Extinction,0.4578
true,227.70,10,Extinction,0.9900
true,207.53,8,Extinction,0.8941
true,385.25,12,Extinction,0.9900
true,20.40,2,Extinction,0.2344
true,168.49,8,Extinction,0.8941
true,189.19,7,Extinction,0.7153
true,201.42,8,Extinction,0.8941
true,99.10,4,Extinction,0.3662
true,298.36,10,Extinction,0.9900
true,182.04,8,Extinction,0.8941
true,140.18,5,Extinction,0.4578
true,78.76,4,Extinction,0.3662
true,279.10,9,Extinction,0.9900
true,222.62,8,Extinction,0.8941
true,44.63,2,Extinction,0.2344
true,162.58,7,Extinction,0.7153
true,255.44,8,Extinction,0.8941
true,226.23,8,Extinction,0.8941
true,278.82,12,Extinction,0.9900
true,43.40,2,Extinction,0.2344
true,99.02,5,Extinction,0.4578
true,294.12,11,Extinction,0.9900
true,103.82,4,Extinction,0.3662
true,160.55,6,Extinction,0.5722
true,153.87,6,Extinction,0.5722
true,110.82,4,Extinction,0.3662
true,71.49,3,Extinction,0.2930
true,76.93,3,Extinction,0.2930
true,293.98,10,Extinction,0.9900
true,233.56,9,Extinction,0.9900
true,163.66,7,Extinction,0.7153
true,156.11,8,Extinction,0.8941
true,256.50,10,Extinction,0.9900
true,256.62,10,Extinction,0.9900
true,39.41,2,Extinction,0.2344
true,259.76,8,Extinction,0.8941
true,286.85,10,Extinction,0.9900
true,199.37,7,Extinction,0.7153
true,216.57,8,Extinction,0.8941
true,61.35,3,Extinction,0.2930
true,180.57,8,Extinction,0.8941
true,102.30,4,Extinction,0.3662
true,95.45,5,Extinction,0.4578
true,114.47,4,Extinction,0.3662
true,138.41,6,Extinction,0.5722
true,381.79,12,Extinction,0.9900
true,186.81,7,Extinction,0.7153
true,261.98,9,Extinction,0.9900
true,212.60,9,Extinction,0.9900
true,233.92,9,Extinction,0.9900
true,264.04,9,Extinction,0.9900
true,187.75,8,Extinction,0.8941
true,199.21,8,Extinction,0.8941
true,150.76,6,Extinction,0.5722
true,264.03,10,Extinction,0.9900
true,186.76,7,Extinction,0.7153
true,264.56,10,Extinction,0.9900
true,25.15,2,Extinction,0.2344
true,252.33,9,Extinction,0.9900
true,24.00,2,Extinction,0.2344
true,219.72,9,Extinction,0.9900
true,253.70,9,Extinction,0.9900
true,216.64,8,Extinction,0.8941
true,157.92,9,Extinction,0.9900
true,183.84,8,Extinction,0.8941
true,200.11,7,Extinction,0.7153
true,307.16,10,Extinction,0.9900
true,186.24,7,Extinction,0.7153
true,219.72,8,Extinction,0.8941
true,217.31,9,Extinction,0.9900
true,265.22,8,Extinction,0.8941
true,219.55,9,Extinction,0.9900
true,25.43,2,Extinction,0.2344
true,45.80,4,Extinction,0.3662
true,150.89,7,Extinction,0.7153
true,165.17,6,Extinction,0.5722
true,229.93,9,Extinction,0.9900
true,21.66,2,Extinction,0.2344
true,158.83,5,Extinction,0.4578
true,226.47,8,Extinction,0.8941
true,163.83,6,Extinction,0.5722
true,208.00,8,Extinction,0.8941
true,154.14,6,Extinction,0.5722
true,160.06,7,Extinction,0.7153
true,73.42,5,Extinction,0.4578
true,186.21,7,Extinction,0.7153
true,354.04,12,Extinction,0.9900
true,110.25,5,Extinction,0.4578
true,67.04,4,Extinction,0.3662
true,363.81,11,Extinction,0.9900
